G,C,B,A,Ia,Ib,Ic,Va,Vb,Vc
3179,0,1,1,0,20.7913126,-773.5090084,755.0873684,-0.20335161100000002,-0.000389266,0.203740877
3180,0,1,1,0,19.88999743,-772.3568177,754.8337952,-0.210611297,-0.001054466,0.211665763
3181,0,1,1,0,18.98221742,-771.0130008,754.3950748999999,-0.21781986600000003,-0.001719402,0.219539268
3182,0,1,1,0,18.06819668,-769.4778892999999,753.7713155,-0.224975538,-0.00238391,0.22735944800000002
3183,0,1,1,0,17.14816089,-767.751862,752.9626708,-0.232076549,-0.003047825,0.235124374
3184,0,1,1,0,16.22233721,-765.8353449,751.9693403,-0.239121146,-0.003710985,0.24283213
3185,0,1,1,0,15.29095421,-763.7288110000001,750.7915687999999,-0.24610759,-0.004373225,0.250480815
3186,0,1,1,0,14.35424184,-761.4327802,749.4296469999999,-0.253034158,-0.005034383,0.25806854100000004
3187,0,1,1,0,13.41243139,-758.9478190000001,747.8839107999999,-0.25989914199999997,-0.005694294,0.265593436
3188,0,1,1,0,12.46575537,-756.2745407000001,746.1547413,-0.266700846,-0.0063527969999999994,0.273053642
3189,0,1,1,0,11.51444752,-753.413605,744.2425653,-0.273437592,-0.007009728000000001,0.28044732
3190,0,1,1,0,10.5587427,-750.3657178999999,742.1478543,-0.280107719,-0.007664926,0.287772645
3191,0,1,1,0,9.598876867000001,-747.1316315,739.8711251,-0.286709581,-0.008318229,0.295027809
3192,0,1,1,0,8.635087006000001,-743.7121438999999,737.4129393999999,-0.293241548,-0.008969475,0.302211023
3193,0,1,1,0,7.667611067,-740.1080988,734.7739036,-0.299702008,-0.009618505,0.309320513
3194,0,1,1,0,6.6966879079999995,-736.3203857000001,731.9546686000001,-0.30608936800000003,-0.010265156999999999,0.316354526
3195,0,1,1,0,5.72255724,-732.3499392000001,728.9559301,-0.312402052,-0.010909273,0.323311325
3196,0,1,1,0,4.745459564,-728.1977391,725.7784278,-0.318638502,-0.011550693999999999,0.330189196
3197,0,1,1,0,3.7656361130000002,-723.8648099,722.4229456,-0.324797179,-0.01218926,0.33698643899999997
3198,0,1,1,0,2.783328795,-719.3522207999999,718.8903112,-0.330876563,-0.012824816000000001,0.343701379
3199,0,1,1,0,1.798780127,-714.6610853999999,715.1813963999999,-0.336875155,-0.013457203000000001,0.35033235700000004
3200,0,1,1,0,0.812233182,-709.7925612,711.2971159,-0.34279147299999996,-0.014086266,0.35687773899999997
3201,0,1,1,0,-0.176068475,-704.7478496,707.2384282,-0.34862406,-0.014711848999999999,0.363335909
3202,0,1,1,0,-1.165880847,-699.5281953,703.0063346,-0.35437147399999996,-0.015333798999999999,0.36970527299999995
3203,0,1,1,0,-2.156959562,-694.1348864,698.6018791,-0.360032299,-0.015951961,0.37598426
3204,0,1,1,0,-3.149059939,-688.5692537000001,694.0261484,-0.365605136,-0.016566183999999998,0.38217132
3205,0,1,1,0,-4.141937041,-682.8326705000001,689.2802713,-0.37108861200000004,-0.017176315,0.38826492700000004
3206,0,1,1,0,-5.135345742,-676.9265522999999,684.3654187999999,-0.37648137299999995,-0.017782205,0.39426357799999995
3207,0,1,1,0,-6.129040784,-670.8523565,679.2828034,-0.38178208799999996,-0.018383703,0.400165791
3208,0,1,1,0,-7.122776837999999,-664.6115819,674.0336791,-0.38698945,-0.018980661,0.405970111
3209,0,1,1,0,-8.116308567,-658.2057683999999,668.6193409,-0.39210217299999994,-0.019572933,0.411675106
3210,0,1,1,0,-9.109390681,-651.6364967000001,663.0411246,-0.39711899700000003,-0.020160371,0.417279368
3211,0,1,1,0,-10.101778,-644.9053877,657.3004063999999,-0.40203868200000004,-0.020742831,0.422781513
3212,0,1,1,0,-11.09322553,-638.0141022999999,651.3986027000001,-0.406860015,-0.021320169,0.428180185
3213,0,1,1,0,-12.08348848,-630.964341,645.3371695000001,-0.411581807,-0.021892243,0.433474051
3214,0,1,1,0,-13.07232238,-623.7578432999999,639.1176024,-0.41620289200000005,-0.022458912,0.438661805
3215,0,1,1,0,-14.059483100000001,-616.3963874,632.7414357999999,-0.420722131,-0.023020035,0.443742166
3216,0,1,1,0,-15.04472692,-608.8817897000001,626.2102428,-0.42513840700000005,-0.023575475,0.448713882
3217,0,1,1,0,-16.0278106,-601.2159044,619.5256347999999,-0.42945063200000005,-0.024125094,0.453575726
3218,0,1,1,0,-17.00849142,-593.4006232,612.689261,-0.43365774,-0.024668756,0.45832649700000005
3219,0,1,1,0,-17.98652728,-585.4378743,605.7028081,-0.437758695,-0.025206329,0.462965023
3220,0,1,1,0,-18.961676699999998,-577.3296226,598.5679997999999,-0.441752484,-0.025737677,0.467490161
3221,0,1,1,0,-19.93369894,-569.0778687000001,591.2865964,-0.445638121,-0.026262672,0.471900793
3222,0,1,1,0,-20.90235401,-560.6846489,583.8603943,-0.44941464799999997,-0.026781182999999997,0.476195831
3223,0,1,1,0,-21.86740277,-552.152034,576.2912257999999,-0.45308113299999997,-0.027293082000000003,0.480374216
3224,0,1,1,0,-22.82860694,-543.4821295,568.5809584,-0.456636672,-0.027798244,0.484434915
3225,0,1,1,0,-23.78572923,-534.6770746999999,560.7314943,-0.460080386,-0.028296542,0.488376928
3226,0,1,1,0,-24.73853332,-525.7390421,552.7447701,-0.463411426,-0.028787855,0.492199281
3227,0,1,1,0,-25.68678398,-516.6702372,544.6227565,-0.46662897,-0.029272061000000002,0.495901032
3228,0,1,1,0,-26.63024709,-507.4728977,536.3674571,-0.469732225,-0.029749041,0.49948126600000003
3229,0,1,1,0,-27.56868972,-498.14929309999997,527.9809088999999,-0.472720424,-0.030218677000000003,0.502939101
3230,0,1,1,0,-28.50188018,-488.70172369999995,519.4651809999999,-0.47559283,-0.030680852999999998,0.506273683
3231,0,1,1,0,-29.42958805,-479.1325209,510.8223744,-0.478348734,-0.031135455,0.509484189
3232,0,1,1,0,-30.3515843,-469.4440458000001,502.0546214,-0.48098745600000004,-0.031582371,0.512569827
3233,0,1,1,0,-31.26764129,-459.6386889,493.1640853999999,-0.483508345,-0.032021491,0.515529836
3234,0,1,1,0,-32.17753284,-449.7188698,484.1529597,-0.48591077899999996,-0.032452706,0.518363486
3235,0,1,1,0,-33.08103431,-439.6870359,475.0234676,-0.488194165,-0.03287591,0.521070076
3236,0,1,1,0,-33.97792262,-429.54566280000006,465.77786169999996,-0.49035794,-0.033290999,0.523648939
3237,0,1,1,0,-34.86797632,-419.2972527,456.418423,-0.49240157,-0.03369787,0.526099439
3238,0,1,1,0,-35.75097567,-408.94433430000004,446.9474608,-0.49432455,-0.034096422,0.528420972
3239,0,1,1,0,-36.62670265,-398.4894622,437.36731160000005,-0.496126405,-0.034486558,0.5306129629999999
3240,0,1,1,0,-37.49494103,-387.935216,427.6803393,-0.49780669200000005,-0.034868181,0.5326748729999999
3241,0,1,1,0,-38.35547644,-377.2842,417.8889337,-0.499364995,-0.035241197,0.534606192
3242,0,1,1,0,-39.20809641,-366.5390423,407.9955108,-0.50080093,-0.035605513,0.536406443
3243,0,1,1,0,-40.05259042,-355.70239419999996,398.0025113,-0.502114143,-0.035961041,0.538075184
3244,0,1,1,0,-40.88874995,-344.7769294,387.912401,-0.503304309,-0.036307692,0.5396120010000001
3245,0,1,1,0,-41.71636855,-333.76534399999997,377.7276691,-0.504371134,-0.036645381,0.541016515
3246,0,1,1,0,-42.53524187,-322.6703548,367.4508287,-0.505314356,-0.036974024,0.542288381
3247,0,1,1,0,-43.345167700000005,-311.4946995,357.0844151,-0.506133742,-0.037293541,0.543427283
3248,0,1,1,0,-44.14594607,-300.2411357,346.63098610000003,-0.506829089,-0.037603852,0.5444329410000001
3249,0,1,1,0,-44.93737925,-288.9124401,336.0931209,-0.507400226,-0.037904881,0.545305107
3250,0,1,1,0,-45.71927181,-277.511408,325.47341919999997,-0.5078470110000001,-0.038196554,0.546043565
3251,0,1,1,0,-46.49143068,-266.04085249999997,314.7745014,-0.508169334,-0.038478799,0.5466481329999999
3252,0,1,1,0,-47.25366521,-254.50360389999997,303.99900710000003,-0.508367117,-0.038751545,0.547118662
3253,0,1,1,0,-48.00578716,-242.90250890000002,293.14959480000005,-0.508440309,-0.039014727,0.547455036
3254,0,1,1,0,-48.74761082,-231.2404301,282.2289415,-0.508388893,-0.039268278,0.547657171
3255,0,1,1,0,-49.478953000000004,-219.52024509999998,271.2397415,-0.5082128810000001,-0.039512137,0.547725018
3256,0,1,1,0,-50.19963311,-207.7448456,260.1847062,-0.5079123170000001,-0.039746243,0.54765856
3257,0,1,1,0,-50.90947318,-195.91713719999998,249.066563,-0.507487275,-0.039970538,0.547457813
3258,0,1,1,0,-51.60829792,-184.04003830000002,237.88805519999997,-0.506937859,-0.040184967,0.5471228260000001
3259,0,1,1,0,-52.29593476,-172.1164795,226.65194069999995,-0.506264206,-0.040389477,0.546653683
3260,0,1,1,0,-52.97221389,-160.1494029,215.3609918,-0.50546648,-0.040584018,0.5460504979999999
3261,0,1,1,0,-53.63696829,-148.1417613,204.01799430000003,-0.504544879,-0.040768542000000005,0.545313421
3262,0,1,1,0,-54.290033799999996,-136.0965174,192.6257468,-0.5034996310000001,-0.040943002,0.544442633
3263,0,1,1,0,-54.93124913,-124.0166434,181.18706,-0.502330993,-0.041107357000000004,0.54343835
3264,0,1,1,0,-55.56045594,-111.9051199,169.7047562,-0.501039253,-0.041261565,0.542300818
3265,0,1,1,0,-56.17749881,-99.76493532,158.1816684,-0.499624729,-0.041405589,0.541030318
3266,0,1,1,0,-56.78222537,-87.59908519,146.6206395,-0.49808777200000004,-0.041539393,0.539627165
3267,0,1,1,1,-99.27430878,44.14690465,57.3186498,0.41230521299999995,-0.09152470300000001,-0.32078051
3268,0,1,1,1,-342.1962769,218.56655580000003,125.8207534,0.095904697,-0.0034706620000000002,-0.092434035
3269,0,1,1,1,-526.696029,347.1973453,181.6894938,-0.13109417,0.056790013,0.074304157
3270,0,1,1,1,-633.4536226,416.94209060000003,218.7021182,-0.245983938,0.084683305,0.161300633
3271,0,1,1,1,-639.1929256,412.122656,229.2606389,-0.224522634,0.07557963,0.148943005
3272,0,1,1,1,-525.1123083000001,320.6317531,206.67071059999998,-0.046540810999999994,0.026269169,0.020271642
3273,0,1,1,1,-389.3875577,215.20114750000002,176.37635319999998,0.152442081,-0.02585689,-0.12658519099999999
3274,0,1,1,1,-309.55394029999997,152.1954541,159.54821719999998,0.268976685,-0.053702775,-0.21527391
3275,0,1,1,1,-309.89637610000005,148.3448343,163.74105980000002,0.274675911,-0.05112897,-0.22354694100000003
3276,0,1,1,1,-402.3085526,211.0689838,193.42887019999998,0.15872913800000002,-0.016970151,-0.141758986
3277,0,1,1,1,-541.499054,306.2758643,237.4122721,-0.014826713,0.030400702,-0.015573989
3278,0,1,1,1,-654.6121772999999,380.6143899,276.18665469999996,-0.14735654199999998,0.06459606700000001,0.082760474
3279,0,1,1,1,-701.6503104,405.5581743,298.28079289999994,-0.18800977100000002,0.07305137,0.11495840199999999
3280,0,1,1,1,-671.109555,373.76464869999995,299.5333537,-0.125404275,0.054171872,0.071232403
3281,0,1,1,1,-586.1730329,303.13291719999995,285.22835360000005,0.00569076,0.018481501,-0.024172261
3282,0,1,1,1,-500.73356720000004,233.41973419999997,269.5018605,0.131713664,-0.013963848000000001,-0.117749816
3283,0,1,1,1,-460.9640823,198.00823190000003,265.1436653,0.191880204,-0.027499337999999998,-0.16438086699999999
3284,0,1,1,1,-485.2650839,209.52712,277.92556460000003,0.164855761,-0.017569812,-0.147285949
3285,0,1,1,1,-562.9544317000001,259.3129332,305.82888629999997,0.068138412,0.010009742,-0.078148154
3286,0,1,1,1,-656.4736156,319.4320289,339.2287653,-0.045905628,0.040653496000000004,0.005252132
3287,0,1,1,1,-723.2220551,358.8587618,366.5502642,-0.120584835,0.059426612999999996,0.061158222000000005
3288,0,1,1,1,-738.408639,360.06773599999997,380.52766549999996,-0.12476117800000001,0.05884550400000001,0.06591567400000001
3289,0,1,1,1,-703.2267847999999,324.680653,380.732685,-0.063006402,0.041131861,0.021874541
3290,0,1,1,1,-642.4702436000001,271.3606456,373.29594060000005,0.029474875,0.016372292,-0.045847167
3291,0,1,1,1,-591.8704788,226.31223959999997,367.7443701,0.104304309,-0.00245383,-0.10185047800000001
3292,0,1,1,1,-578.4560627000001,208.9233719,371.7186105,0.126715786,-0.006604006999999999,-0.120111779
3293,0,1,1,1,-608.9390099,223.4988083,387.6259122,0.089937053,0.004903628,-0.094840681
3294,0,1,1,1,-668.4233712,258.6256451,411.98322939999997,0.016077117,0.025472652000000002,-0.04154977
3295,0,1,1,1,-729.0438702,293.7354869,437.4936788,-0.056756037999999995,0.044689334000000004,0.012066704
3296,0,1,1,1,-764.4699584,309.7792692,456.8757757,-0.093865567,0.053584295,0.040281272
3297,0,1,1,1,-762.8743987,298.57883119999997,466.48044400000003,-0.081213679,0.049048392,0.032165287
3298,0,1,1,1,-730.869016,265.4583251,467.5953568,-0.029463972,0.034575425,-0.005111452
3299,0,1,1,1,-689.0839187000001,225.7774631,465.49091100000004,0.032573583999999996,0.018201025,-0.050774609000000005
3300,0,1,1,1,-660.927499,196.6006071,466.511138,0.07373464099999999,0.008146347,-0.081880988
3301,0,1,1,1,-661.1375871,188.38030849999998,474.94131669999996,0.075416875,0.008920894,-0.084337769
3302,0,1,1,1,-689.3017428999999,200.4011367,491.0844364,0.039835182000000004,0.019369886,-0.059205068
3303,0,1,1,1,-731.5737045,222.2433387,511.513987,-0.013315512,0.033844808,-0.020529296000000002
3304,0,1,1,1,-768.2309182,239.443298,530.9710315000001,-0.05730647,0.045165778,0.012140693000000001
3305,0,1,1,1,-783.8781512999999,240.95551899999998,545.1058333,-0.072293243,0.048329019,0.023964224
3306,0,1,1,1,-774.3340254,224.0667364,552.4502797,-0.053908427,0.042630580999999994,0.011277846000000001
3307,0,1,1,1,-747.8179508999999,195.0888812,554.9118511,-0.014372548999999998,0.031726098,-0.01735355
3308,0,1,1,1,-719.7965961,165.45145780000001,556.5277111,0.025137759,0.021410426,-0.046548186
3309,0,1,1,1,-705.0847269999999,145.8851657,561.3819258,0.045089695,0.01674098,-0.061830674
3310,0,1,1,1,-710.6057992000001,141.1985984,571.5893563,0.037208301,0.019572507,-0.056780807999999995
3311,0,1,1,1,-732.8889257000001,148.58510959999998,586.4857616,0.007167668,0.028025922,-0.03519359
3312,0,1,1,1,-760.4885360000001,159.5247476,603.1455237,-0.029028223,0.037630852,-0.008602628000000001
3313,0,1,1,1,-780.3018826,164.468106,618.0153018999999,-0.053909352,0.043772898,0.010136454
3314,0,1,1,1,-783.8897903,157.4295281,628.6415779,-0.056798978,0.043853939,0.012945038999999998
3315,0,1,1,1,-771.2700294,138.6604718,634.7906644,-0.038641435,0.038442199999999996,0.000199235
3316,0,1,1,1,-750.0606452999999,113.905826,638.3357172999999,-0.010294868,0.030659121,-0.020364253
3317,0,1,1,1,-731.2893349999999,91.26297956,642.2070444,0.013290723,0.024525823999999998,-0.037816547
3318,0,1,1,1,-723.6805857,77.00219969,648.8588652000001,0.02085151,0.022888852,-0.043740362000000005
3319,0,1,1,1,-729.7655478999999,72.78863128,659.1571857000001,0.009693712,0.026209761,-0.035903472
3320,0,1,1,1,-745.0852478999999,75.19747075,672.0678363,-0.01352777,0.032489701,-0.018961931
3321,0,1,1,1,-761.0395883,77.87618211,685.3432558,-0.037014985,0.038496033,-0.0014810479999999998
3322,0,1,1,1,-769.2768513,74.77828871,696.6782031,-0.049745522,0.041370639,0.008374883
3323,0,1,1,1,-765.7927985,63.12268977,704.8495403,-0.046899475,0.040023751,0.006875724000000001
3324,0,1,1,1,-752.3916316000001,44.38570627,710.1851477000001,-0.031470532,0.035459836,-0.003989304
3325,0,1,1,1,-735.4163173,23.29786467,714.2974654,-0.012329675,0.030161155,-0.01783148
3326,0,1,1,1,-722.2200288,5.226547718,719.172284,0.00070828,0.026723779,-0.02743206
3327,0,1,1,1,-717.6300261,-6.394877383,726.2034966,0.001532358,0.026640197999999997,-0.028172556
3328,0,1,1,1,-721.7560987,-11.61402924,735.5485115,-0.009490458,0.029635531,-0.020145073
3329,0,1,1,1,-730.4236015,-13.57707457,746.1788505,-0.026386596000000002,0.033988511,-0.007601914
3330,0,1,1,1,-737.4693362,-16.80616072,756.4534624,-0.040793387,0.037447186,0.0033462009999999996
3331,0,1,1,1,-737.9553635999999,-24.84710038,764.9802204,-0.046316145999999996,0.038392308,0.007923838
3332,0,1,1,1,-730.3672968999999,-38.69841427,771.2432582,-0.041314944,0.036529981,0.004784963
3333,0,1,1,1,-717.1246947000001,-56.49276894,775.794801,-0.029405213,0.032951279,-0.0035460659999999996
3334,0,1,1,1,-703.0121029000001,-74.68896319,779.8781938,-0.017158282,0.029459463999999998,-0.012301181999999999
3335,0,1,1,1,-692.744086,-89.86679051,784.7877949,-0.010792796,0.027669722,-0.016876926
3336,0,1,1,1,-688.6376821,-100.40844059999999,791.222832,-0.013111526,0.028221184,-0.015109658
3337,0,1,1,1,-689.7668831,-107.0743807,799.0177641,-0.022539471000000002,0.030578123999999998,-0.008038652
3338,0,1,1,1,-692.6242755,-112.47738970000002,807.2779563999999,-0.034164462,0.033363877,0.000800585
3339,0,1,1,1,-693.0902743,-119.62114140000001,814.8874977999999,-0.04247183,0.03511808,0.00735375
3340,0,1,1,1,-688.4110343,-130.4615087,821.0484156,-0.043967976,0.034984901,0.008983075
3341,0,1,1,1,-678.4647489,-145.0113304,825.6517426,-0.038766666,0.033094032,0.005672634
3342,0,1,1,1,-665.5425696000001,-161.5375059,829.2555295,-0.030153298999999998,0.030394768,-0.00024146900000000002
3343,0,1,1,1,-653.0943030000001,-177.50314269999998,832.7726907000001,-0.022802704,0.028147809,-0.005345105
3344,0,1,1,1,-643.9195762999999,-190.89209409999998,836.9867066,-0.020345343999999998,0.027274611,-0.006929266999999999
3345,0,1,1,1,-638.9268807999999,-201.0963882,842.1980963,-0.023771245,0.027959458,-0.004188213
3346,0,1,1,1,-636.8109899,-209.1215789,848.107187,-0.031120262000000003,0.029608139,0.001512123
3347,0,1,1,1,-634.9177568,-216.9290637,854.0212295,-0.038732174,0.03121508,0.007517094
3348,0,1,1,1,-630.5927353999999,-226.4414147,859.20835,-0.043101140999999996,0.03186857,0.011232571
3349,0,1,1,1,-622.5036558999999,-238.5864421,863.2640889,-0.042598603,0.031194616,0.011403986999999999
3350,0,1,1,1,-611.1278821000001,-252.96430460000002,866.2659687,-0.03805091,0.029478882,0.008572028
3351,0,1,1,1,-598.4107147999999,-268.12112030000003,868.7054082999998,-0.032175446,0.027484533,0.004690913
3352,0,1,1,1,-586.6657456,-282.3654308,871.2045408,-0.028071152000000002,0.026033532,0.00203762
3353,0,1,1,1,-577.4699397,-294.57228349999997,874.2153787000001,-0.027732572,0.025616244,0.002116328
3354,0,1,1,1,-570.931737,-304.7014371,877.8061207000001,-0.031148757000000003,0.026174367,0.00497439
3355,0,1,1,1,-565.8016610000001,-313.6957963,881.6701949,-0.036512668,0.027184675,0.009327993
3356,0,1,1,1,-560.1559136,-322.9673118,885.2957541000001,-0.04121317,0.027942336,0.013270833999999999
3357,0,1,1,1,-552.4150412,-333.6507294,888.2380904999999,-0.043188853,0.027923302,0.015265551
3358,0,1,1,1,-542.0433107999999,-346.1031298,890.3185519,-0.04184659,0.027014077999999997,0.014832511999999999
3359,0,1,1,1,-529.7507952,-359.7732087,891.6959065,-0.038246363,0.025537957000000003,0.012708406
3360,0,1,1,1,-517.0160950000001,-373.56460289999995,892.7523917999999,-0.034427447,0.02405621,0.010371238
3361,0,1,1,1,-505.3405892,-386.3862459,893.8983203,-0.032364441,0.023083337000000002,0.009281104
3362,0,1,1,1,-495.49657879999995,-397.6961723,895.3640274,-0.033003339,0.022838422,0.010164916999999999
3363,0,1,1,1,-487.2473534,-407.6931299,897.1115509,-0.035911578,0.023169655,0.012741923
3364,0,1,1,1,-479.5215697,-417.17569069999996,898.8681194000001,-0.03958781,0.023654843,0.015932968
3365,0,1,1,1,-471.0278508,-427.0857139,900.2842152000001,-0.042290056,0.023831586000000002,0.01845847
3366,0,1,1,1,-460.87110559999996,-438.05961669999994,901.1011642000001,-0.042881497000000005,0.023419832,0.019461665
3367,0,1,1,1,-448.97572649999995,-450.12830080000003,901.2742607000001,-0.041337637999999996,0.022444294,0.018893344
3368,0,1,1,1,-436.02975939999993,-462.76956960000007,900.9693537999999,-0.038652854,0.021193872000000002,0.017458981999999998
3369,0,1,1,1,-423.113404,-475.1878931,900.4711133,-0.036284116,0.020062615,0.016221501
3370,0,1,1,1,-411.12490180000003,-486.7351671,900.0296764000001,-0.035402438,0.019349076,0.016053363
3371,0,1,1,1,-400.3871278,-497.19240049999996,899.7489274000001,-0.036360588,0.01912269,0.017237898
3372,0,1,1,1,-390.52184960000005,-506.85214160000004,899.5431819,-0.038587348,0.019208443000000002,0.019378905
3373,0,1,1,1,-380.7135649,-516.3174483,899.1999955,-0.040945999,0.019293298,0.021652701
3374,0,1,1,1,-370.1211244,-526.1979227,898.4878208999999,-0.04232579400000001,0.019087678,0.023238117000000003
3375,0,1,1,1,-358.30549260000004,-536.8001316000001,897.2741896,-0.042177188,0.018463678,0.02371351
3376,0,1,1,1,-345.3898411,-548.0178055,895.5760036,-0.040726432,0.017502373,0.023224059
3377,0,1,1,1,-331.9719401,-559.4034347,893.5435233,-0.038801736,0.016437375,0.022364361
3378,0,1,1,1,-318.7802749,-570.4238241,891.3720392000001,-0.037382976,0.015529381,0.021853595
3379,0,1,1,1,-306.3308488,-580.7100884,889.208669,-0.037116892,0.014938398,0.022178494
3380,0,1,1,1,-294.6823349,-590.2315110000001,887.0813695,-0.038035324,0.014655688,0.023379636000000002
3381,0,1,1,1,-283.4643472,-599.2683777000001,884.9000401000001,-0.039590658,0.014522003,0.025068655
3382,0,1,1,1,-272.07864639999997,-608.2602262999999,882.5059797,-0.040971132,0.014317757,0.026653374
3383,0,1,1,1,-260.0230072,-617.5683914,879.7582973,-0.041511121,0.013873156999999999,0.027637963999999998
3384,0,1,1,1,-247.11204130000002,-627.3178,876.5965317,-0.0410025,0.013146673999999999,0.027855826
3385,0,1,1,1,-233.5550239,-637.3453768999999,873.066883,-0.039751807,0.012233115,0.027518692
3386,0,1,1,1,-219.8097404,-647.3114969999999,869.2875114,-0.03839335,0.011307643999999999,0.027085705
3387,0,1,1,1,-206.3557718,-656.867517,865.3893547,-0.037551068,0.010533407,0.027017661000000002
3388,0,1,1,1,-193.45090259999998,-665.8321732999999,861.4489336000001,-0.037544582,0.00998556,0.027559022000000002
3389,0,1,1,1,-181.03996919999997,-674.2542037000001,857.4598225,-0.038255553,0.009621151,0.028634403
3390,0,1,1,1,-168.7979456,-682.3766005,853.3399875,-0.039228217,0.009311596,0.029916621
3391,0,1,1,1,-156.3226122,-690.4933706,848.9812161,-0.039910966,0.008910205,0.031000761
3392,0,1,1,1,-143.3252887,-698.8105332,844.3008472000001,-0.039936906,0.008326238,0.031610669
3393,0,1,1,1,-129.7726076,-707.3453107,839.2827356,-0.039277492000000004,0.00756197,0.031715522
3394,0,1,1,1,-115.87207420000001,-715.9403241,833.9770075,-0.03823494,0.006705745999999999,0.031529193999999997
3395,0,1,1,1,-101.963534,-724.3455864,828.4735216,-0.037260845,0.005880142,0.031380702999999996
3396,0,1,1,1,-88.33626705,-732.3526612000001,822.8531214,-0.036734175,0.00518228,0.031551895
3397,0,1,1,1,-75.10533606,-739.8832963,817.1526176,-0.03677687,0.004637148,0.032139722
3398,0,1,1,1,-62.16360892,-747.0215415,811.3489276,-0.037225599,0.004194072,0.033031527000000005
3399,0,1,1,1,-49.26292874,-753.9518045,805.3783025,-0.037726052999999996,0.0037553309999999998,0.033970722
3400,0,1,1,1,-36.13866905,-760.8667452999999,799.1687757999999,-0.037928638,0.00322964,0.034698999
3401,0,1,1,1,-22.64859904,-767.8666557999999,792.6784084,-0.037647335,0.002573219,0.035074116
3402,0,1,1,1,-8.824528781,-774.9239309999999,785.9114053999999,-0.036944471,0.001809335,0.035135136000000004
3403,0,1,1,1,5.148248891000001,-781.9004887,778.9149776,-0.03607029,0.001008996,0.035061294
3404,0,1,1,1,19.039082500000003,-788.6281841,771.7516315,-0.035335965,0.000255306,0.035080658
3405,0,1,1,1,32.67772239,-794.9859232999999,764.4705230000001,-0.034949163,-0.000400015,0.035349177999999995
3406,0,1,1,1,46.03649667,-800.9581744,757.083792,-0.034932612,-0.000956193,0.035888805
3407,0,1,1,1,59.22282055,-806.6274539,749.5665399000001,-0.035119273,-0.001461925,0.036581197999999995
3408,0,1,1,1,72.42094338,-812.1302327999999,741.8709882,-0.035258738,-0.001985036,0.037243774
3409,0,1,1,1,85.78851384,-817.5810389,733.9540161,-0.035135054,-0.002580742,0.037715796
3410,0,1,1,1,99.38753558,-823.0229414,725.7966891,-0.03467765,-0.003263435,0.037941085
3411,0,1,1,1,113.15488049999999,-828.4076432,717.4138383999999,-0.033973013999999996,-0.004005796,0.03797881
3412,0,1,1,1,126.9475134,-833.630013,708.8433676,-0.033219697,-0.0047527640000000005,0.037972461
3413,0,1,1,1,140.61072019999997,-838.5785771000001,700.1285171,-0.03261326,-0.00545297,0.03806623
3414,0,1,1,1,154.05737549999998,-843.1929888000001,691.296066,-0.032262483,-0.0060804,0.038342883
3415,0,1,1,1,167.2970476,-847.4840717000001,682.3472692,-0.032134452,-0.006647327,0.038781777999999996
3416,0,1,1,1,180.42663280000002,-851.5256268999999,673.2590316000001,-0.032092555,-0.007192393,0.039284948
3417,0,1,1,1,193.5695619,-855.4092038999999,663.9994719,-0.031961116,-0.007762341999999999,0.039723457999999996
3418,0,1,1,1,206.81731399999998,-859.2014352,654.5437435,-0.031623319,-0.008386092,0.040009411
3419,0,1,1,1,220.1817275,-862.910034,644.8877212,-0.031062483999999998,-0.009064908,0.040127392000000005
3420,0,1,1,1,233.5989846,-866.4878471000001,635.0480697,-0.030371564,-0.009771424,0.040142988
3421,0,1,1,1,246.9606902,-869.856432,625.0547415,-0.029689197,-0.010467808,0.040157005
3422,0,1,1,1,260.1724592,-872.9490619999999,614.9353951,-0.029139039,-0.011122151,0.04026119
3423,0,1,1,1,273.19234730000005,-875.7382981000001,604.7045357000001,-0.028761745,-0.011725856000000002,0.040487601
3424,0,1,1,1,286.04893619999996,-878.2482905999999,594.3577318,-0.028512348,-0.012293093,0.040805441
3425,0,1,1,1,298.816042,-880.5354587000002,583.8775867,-0.028279508999999998,-0.012854558,0.041134067
3426,0,1,1,1,311.57547569999997,-882.6609076999999,573.2433946000001,-0.027954519,-0.013438625,0.041393144
3427,0,1,1,1,324.3717288,-884.6575559,562.4435823,-0.027473815,-0.014060378,0.041534193
3428,0,1,1,1,337.1956727,-886.5189013,551.4807764999999,-0.026855353999999998,-0.014712855,0.041568209
3429,0,1,1,1,349.9885091,-888.2026658,540.3714972,-0.026173578,-0.015374731,0.041548309
3430,0,1,1,1,362.6760312,-889.656291,529.137393,-0.025528271,-0.016019215,0.041547486
3431,0,1,1,1,375.200867,-890.8404710000001,517.7965299,-0.024985082999999998,-0.016629823999999998,0.041614907
3432,0,1,1,1,387.550198,-891.7489410000001,506.3554616,-0.024556201,-0.017204882,0.041761083
3433,0,1,1,1,399.75356810000005,-892.4062369,494.8091802,-0.024189898999999997,-0.017759445,0.041949344000000006
3434,0,1,1,1,411.8664286,-892.8551787,483.1450543,-0.023810083,-0.018314114,0.042124197
3435,0,1,1,1,423.9368942,-893.1324585000001,471.3516613,-0.023346005,-0.018886987,0.042232992000000004
3436,0,1,1,1,435.98443380000003,-893.2533456,459.42480149999994,-0.02277489,-0.019482696,0.042257587
3437,0,1,1,1,447.9887967,-893.2041032999999,447.3709892,-0.022119992999999998,-0.020093621000000002,0.042213614
